ProductKey,ProductAlternateKey,ProductSubcategoryKey,EnglishProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status,SizeClothes,SizeParts
548,PD-T852,13,Touring Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,,1,T ,48.594,,,Touring Pedal,A stable pedal for all-day riding.,2013/01/07,,Current,,
549,FR-M63S-38,12,"ML Mountain Frame-W - Silver, 38",199.3757,TRUE,Silver,500,375,364.09,2.73,2,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013/01/07,,Current,,38
550,FR-M21B-40,12,"LL Mountain Frame - Black, 40",136.785,TRUE,Black,500,375,249.79,2.88,2,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,40
551,FR-M21S-40,12,"LL Mountain Frame - Silver, 40",144.5938,TRUE,Silver,500,375,264.05,2.88,2,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013/01/07,,Current,,40
552,FD-2342,9,Front Derailleur,40.6216,TRUE,Silver,500,375,91.49,88,1,,54.894,,,Front Derailleur,Wide-link design.,2013/01/07,,Current,,
553,HB-T721,4,LL Touring Handlebars,20.464,TRUE,,500,375,46.09,,1,T ,27.654,L ,,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,2013/01/07,,Current,,
554,HB-T928,4,HL Touring Handlebars,40.6571,TRUE,,500,375,91.57,,1,T ,54.942,H ,,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,2013/01/07,,Current,,
555,FB-9873,6,Front Brakes,47.286,TRUE,Silver,500,375,106.5,317,1,,63.9,,,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2013/01/07,,Current,,
556,CS-4759,8,LL Crankset,77.9176,TRUE,Black,500,375,175.49,600,1,,105.294,L ,,LL Crankset,Super rigid spindle.,2013/01/07,,Current,,
557,CS-6583,8,ML Crankset,113.8816,TRUE,Black,500,375,256.49,635,1,,153.894,M ,,ML Crankset,High-strength crank arm.,2013/01/07,,Current,,
558,CS-9183,8,HL Crankset,179.8156,TRUE,Black,500,375,404.99,575,1,,242.994,H ,,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,2013/01/07,,Current,,
559,CH-0234,7,Chain,8.9866,TRUE,Silver,500,375,20.24,,1,,12.144,,,Chain,Superior shifting performance.,2013/01/07,,Current,,
560,BK-T44U-60,3,"Touring-2000 Blue, 60",755.1508,TRUE,Blue,100,75,1214.85,27.9,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013/01/07,,Current,,60
561,BK-T79Y-46,3,"Touring-1000 Yellow, 46",1481.9379,TRUE,Yellow,100,75,2384.07,25.13,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013/01/07,,Current,,46
562,BK-T79Y-50,3,"Touring-1000 Yellow, 50",1481.9379,TRUE,Yellow,100,75,2384.07,25.42,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013/01/07,,Current,,50
563,BK-T79Y-54,3,"Touring-1000 Yellow, 54",1481.9379,TRUE,Yellow,100,75,2384.07,25.68,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013/01/07,,Current,,54
564,BK-T79Y-60,3,"Touring-1000 Yellow, 60",1481.9379,TRUE,Yellow,100,75,2384.07,25.9,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013/01/07,,Current,,60
565,BK-T18U-54,3,"Touring-3000 Blue, 54",461.4448,TRUE,Blue,100,75,742.35,29.68,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,54
566,BK-T18U-58,3,"Touring-3000 Blue, 58",461.4448,TRUE,Blue,100,75,742.35,29.9,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,58
567,BK-T18U-62,3,"Touring-3000 Blue, 62",461.4448,TRUE,Blue,100,75,742.35,30,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,62
568,BK-T18Y-44,3,"Touring-3000 Yellow, 44",461.4448,TRUE,Yellow,100,75,742.35,28.77,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,44
569,BK-T18Y-50,3,"Touring-3000 Yellow, 50",461.4448,TRUE,Yellow,100,75,742.35,29.13,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,50
570,BK-T18Y-54,3,"Touring-3000 Yellow, 54",461.4448,TRUE,Yellow,100,75,742.35,29.42,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,54
571,BK-T18Y-58,3,"Touring-3000 Yellow, 58",461.4448,TRUE,Yellow,100,75,742.35,29.79,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,58
572,BK-T18Y-62,3,"Touring-3000 Yellow, 62",461.4448,TRUE,Yellow,100,75,742.35,30,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,62
573,BK-T79U-46,3,"Touring-1000 Blue, 46",1481.9379,TRUE,Blue,100,75,2384.07,25.13,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013/01/07,,Current,,46
574,BK-T79U-50,3,"Touring-1000 Blue, 50",1481.9379,TRUE,Blue,100,75,2384.07,25.42,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013/01/07,,Current,,50
575,BK-T79U-54,3,"Touring-1000 Blue, 54",1481.9379,TRUE,Blue,100,75,2384.07,25.68,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013/01/07,,Current,,54
576,BK-T79U-60,3,"Touring-1000 Blue, 60",1481.9379,TRUE,Blue,100,75,2384.07,25.9,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013/01/07,,Current,,60
577,BK-T44U-46,3,"Touring-2000 Blue, 46",755.1508,TRUE,Blue,100,75,1214.85,27.13,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013/01/07,,Current,,46
578,BK-T44U-50,3,"Touring-2000 Blue, 50",755.1508,TRUE,Blue,100,75,1214.85,27.42,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013/01/07,,Current,,50
579,BK-T44U-54,3,"Touring-2000 Blue, 54",755.1508,TRUE,Blue,100,75,1214.85,27.68,4,T ,728.91,M ,U ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013/01/07,,Current,,54
580,BK-R79Y-40,2,"Road-350-W Yellow, 40",1082.51,TRUE,Yellow,100,75,1700.99,15.35,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013/01/07,,Current,,40
581,BK-R79Y-42,2,"Road-350-W Yellow, 42",1082.51,TRUE,Yellow,100,75,1700.99,15.77,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013/01/07,,Current,,42
582,BK-R79Y-44,2,"Road-350-W Yellow, 44",1082.51,TRUE,Yellow,100,75,1700.99,16.13,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013/01/07,,Current,,44
583,BK-R79Y-48,2,"Road-350-W Yellow, 48",1082.51,TRUE,Yellow,100,75,1700.99,16.42,4,R ,1020.594,M ,W ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2013/01/07,,Current,,48
584,BK-R19B-58,2,"Road-750 Black, 58",343.6496,TRUE,Black,100,75,539.99,20.79,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013/01/07,,Current,,58
585,BK-T18U-44,3,"Touring-3000 Blue, 44",461.4448,TRUE,Blue,100,75,742.35,28.77,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,44
586,BK-T18U-50,3,"Touring-3000 Blue, 50",461.4448,TRUE,Blue,100,75,742.35,29.13,4,T ,445.41,L ,U ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2013/01/07,,Current,,50
587,BK-M38S-38,1,"Mountain-400-W Silver, 38",419.7784,TRUE,Silver,100,75,769.49,26.35,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013/01/07,,Current,,38
588,BK-M38S-40,1,"Mountain-400-W Silver, 40",419.7784,TRUE,Silver,100,75,769.49,26.77,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013/01/07,,Current,,40
589,BK-M38S-42,1,"Mountain-400-W Silver, 42",419.7784,TRUE,Silver,100,75,769.49,27.13,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013/01/07,,Current,,42
590,BK-M38S-46,1,"Mountain-400-W Silver, 46",419.7784,TRUE,Silver,100,75,769.49,27.42,4,M ,461.694,M ,W ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2013/01/07,,Current,,46
591,BK-M18S-40,1,"Mountain-500 Silver, 40",308.2179,TRUE,Silver,100,75,564.99,27.35,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,40
592,BK-M18S-42,1,"Mountain-500 Silver, 42",308.2179,TRUE,Silver,100,75,564.99,27.77,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,42
593,BK-M18S-44,1,"Mountain-500 Silver, 44",308.2179,TRUE,Silver,100,75,564.99,28.13,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,44
594,BK-M18S-48,1,"Mountain-500 Silver, 48",308.2179,TRUE,Silver,100,75,564.99,28.42,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,48
595,BK-M18S-52,1,"Mountain-500 Silver, 52",308.2179,TRUE,Silver,100,75,564.99,28.68,4,M ,338.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,52
596,BK-M18B-40,1,"Mountain-500 Black, 40",294.5797,TRUE,Black,100,75,539.99,27.35,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,40
597,BK-M18B-42,1,"Mountain-500 Black, 42",294.5797,TRUE,Black,100,75,539.99,27.77,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,42
598,BK-M18B-44,1,"Mountain-500 Black, 44",294.5797,TRUE,Black,100,75,539.99,28.13,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,44
599,BK-M18B-48,1,"Mountain-500 Black, 48",294.5797,TRUE,Black,100,75,539.99,28.42,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,48
600,BK-M18B-52,1,"Mountain-500 Black, 52",294.5797,TRUE,Black,100,75,539.99,28.68,4,M ,323.994,L ,U ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2013/01/07,,Current,,52
601,BB-7421,5,LL Bottom Bracket,23.9716,TRUE,,500,375,53.99,223,1,,32.394,L ,,LL Bottom Bracket,Chromoly steel.,2013/01/07,,Current,,
602,BB-8107,5,ML Bottom Bracket,44.9506,TRUE,,500,375,101.24,168,1,,60.744,M ,,ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,2013/01/07,,Current,,
603,BB-9108,5,HL Bottom Bracket,53.9416,TRUE,,500,375,121.49,170,1,,72.894,H ,,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,2013/01/07,,Current,,
604,BK-R19B-44,2,"Road-750 Black, 44",343.6496,TRUE,Black,100,75,539.99,19.77,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013/01/07,,Current,,44
605,BK-R19B-48,2,"Road-750 Black, 48",343.6496,TRUE,Black,100,75,539.99,20.13,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013/01/07,,Current,,48
606,BK-R19B-52,2,"Road-750 Black, 52",343.6496,TRUE,Black,100,75,539.99,20.42,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013/01/07,,Current,,52
